CircuitDepth,CircuitNumCXGates,CircuitNumU1Gates,CircuitNumU2Gates,CircuitNumU3Gates,CircuitWidth,StateHammingWeight,StateRealProb,StateUpDnErr25,StateUpDnErr50,StateUpDnErr75,StateUpProb25,StateUpProb50,StateUpProb75,TotalUpDnErr25,TotalUpDnErr50,TotalUpDnErr75,target
10,0,0,0,0,10,0,0,5.17578125,5.810546875,6.103515625,3.125,3.173828125,3.7353515625,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,1,0,5.17578125,5.810546875,6.103515625,2.099609375,2.44140625,2.734375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,1,0,5.17578125,5.810546875,6.103515625,3.564453125,3.759765625,4.052734375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,4.8095703125,5.029296875,5.4443359375,2.587890625,2.9052734375,3.0517578125,10.7421875
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,3.955078125,4.150390625,4.443359375,2.587890625,2.9052734375,3.0517578125,8.203125
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,2.24609375,2.63671875,2.8076171875,2.587890625,2.9052734375,3.0517578125,9.9609375
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,4.4189453125,4.638671875,4.78515625,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,5.9814453125,6.25,6.4208984375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,1.46484375,1.66015625,1.904296875,2.587890625,2.9052734375,3.0517578125,12.01171875
10,0,0,0,0,10,4,0,5.17578125,5.810546875,6.103515625,2.6123046875,2.978515625,3.2958984375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,1.66015625,1.708984375,2.3681640625,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,0.9765625,1.3671875,1.8310546875,2.587890625,2.9052734375,3.0517578125,8.69140625
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,1.9775390625,2.197265625,2.6611328125,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,4,0,5.17578125,5.810546875,6.103515625,0.6591796875,1.025390625,1.1474609375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,0.927734375,1.171875,1.3427734375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,4,0,5.17578125,5.810546875,6.103515625,1.26953125,1.46484375,1.46484375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,4,0,5.17578125,5.810546875,6.103515625,0.68359375,0.87890625,1.0498046875,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,5,0,5.17578125,5.810546875,6.103515625,0.830078125,1.025390625,1.1474609375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,1,0,5.17578125,5.810546875,6.103515625,4.0283203125,4.39453125,4.6875,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,2.9296875,3.173828125,3.515625,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,1,0,5.17578125,5.810546875,6.103515625,1.85546875,2.05078125,2.44140625,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,4.3212890625,4.833984375,5.17578125,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,3.4423828125,4.1015625,4.2724609375,2.587890625,2.9052734375,3.0517578125,12.109375
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,4.248046875,4.6875,5.5908203125,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,1,0,5.17578125,5.810546875,6.103515625,5.859375,6.396484375,7.03125,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,3.1494140625,3.515625,4.150390625,2.587890625,2.9052734375,3.0517578125,10.3515625
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,2.2705078125,2.44140625,2.734375,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,1.3671875,1.416015625,1.66015625,2.587890625,2.9052734375,3.0517578125,0.0
10,0,0,0,0,10,2,0,5.17578125,5.810546875,6.103515625,2.1728515625,2.490234375,2.5390625,2.587890625,2.9052734375,3.0517578125,8.59375
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,8.59375,9.033203125,9.5458984375,2.587890625,2.9052734375,3.0517578125,8.88671875
10,0,0,0,0,10,3,0,5.17578125,5.810546875,6.103515625,1.1962890625,1.3671875,1.3671875,2.587890625,2.9052734375,3.0517578125,10.44921875
10,0,0,0,0,10,4,0,5.17578125,5.810546875,6.103515625,1.7822265625,2.1484375,2.4169921875,2.587890625,2.9052734375,3.0517578125,0.0
