CircuitDepth,CircuitNumCXGates,CircuitNumU1Gates,CircuitNumU2Gates,CircuitNumU3Gates,CircuitWidth,StateHammingWeight,StateRealProb,StateUpDnErr25,StateUpDnErr50,StateUpDnErr75,StateUpProb25,StateUpProb50,StateUpProb75,TotalUpDnErr25,TotalUpDnErr50,TotalUpDnErr75,target
36,18,0,0,1,10,0,0,3.955078125,4.150390625,4.7607421875,9.66796875,9.814453125,10.25390625,1.9775390625,2.0751953125,2.38037109375,0.1953125
36,18,0,0,1,10,1,0,3.955078125,4.150390625,4.7607421875,2.2705078125,2.63671875,2.8076171875,1.9775390625,2.0751953125,2.38037109375,40.91796875
36,18,0,0,1,10,1,0,3.955078125,4.150390625,4.7607421875,2.4658203125,2.5390625,2.63671875,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,0.3173828125,0.439453125,0.5615234375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,4.1259765625,4.296875,4.8583984375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,0.1953125,0.29296875,0.4638671875,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,1.5869140625,1.66015625,1.8798828125,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,0.1220703125,0.29296875,0.29296875,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,3.0517578125,3.3203125,3.9306640625,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,4,0,3.955078125,4.150390625,4.7607421875,0.2197265625,0.29296875,0.390625,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,3.5400390625,4.296875,4.58984375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,0.8056640625,0.9765625,1.3427734375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,3.125,3.22265625,3.369140625,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,4,0,3.955078125,4.150390625,4.7607421875,0.5859375,0.5859375,0.5859375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,2.490234375,2.9296875,3.1005859375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,4,0,3.955078125,4.150390625,4.7607421875,0.390625,0.537109375,0.68359375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,4,0,3.955078125,4.150390625,4.7607421875,1.8798828125,2.24609375,2.5146484375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,5,0,3.955078125,4.150390625,4.7607421875,0.3173828125,0.439453125,0.48828125,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,1,0,3.955078125,4.150390625,4.7607421875,9.5703125,10.15625,10.791015625,1.9775390625,2.0751953125,2.38037109375,22.75390625
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,0.5859375,0.732421875,0.87890625,1.9775390625,2.0751953125,2.38037109375,0.29296875
36,18,0,0,1,10,1,0,3.955078125,4.150390625,4.7607421875,6.8603515625,6.982421875,7.6171875,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,1.171875,1.416015625,1.611328125,1.9775390625,2.0751953125,2.38037109375,15.13671875
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,7.3486328125,7.6171875,8.0810546875,1.9775390625,2.0751953125,2.38037109375,19.43359375
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,0.78125,0.830078125,1.0498046875,1.9775390625,2.0751953125,2.38037109375,1.26953125
36,18,0,0,1,10,1,0,3.955078125,4.150390625,4.7607421875,7.32421875,7.8125,8.4228515625,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,1.0986328125,1.513671875,1.66015625,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,7.32421875,8.056640625,9.1064453125,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,1.0498046875,1.3671875,1.3671875,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,2,0,3.955078125,4.150390625,4.7607421875,3.90625,4.4921875,5.0537109375,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,0.87890625,0.87890625,1.171875,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,3,0,3.955078125,4.150390625,4.7607421875,5.029296875,5.322265625,5.6884765625,1.9775390625,2.0751953125,2.38037109375,0.0
36,18,0,0,1,10,4,0,3.955078125,4.150390625,4.7607421875,0.830078125,1.07421875,1.1474609375,1.9775390625,2.0751953125,2.38037109375,0.0
