CircuitDepth,CircuitNumCXGates,CircuitNumU1Gates,CircuitNumU2Gates,CircuitNumU3Gates,CircuitWidth,StateHammingWeight,StateRealProb,StateUpDnErr25,StateUpDnErr50,StateUpDnErr75,StateUpProb25,StateUpProb50,StateUpProb75,TotalUpDnErr25,TotalUpDnErr50,TotalUpDnErr75,target
36,18,0,0,1,10,0,0,10.8642578125,11.181640625,12.79296875,1.708984375,2.099609375,2.34375,5.43212890625,5.5908203125,6.396484375,0.1953125
36,18,0,0,1,10,1,0,10.8642578125,11.181640625,12.79296875,3.125,3.271484375,3.4912109375,5.43212890625,5.5908203125,6.396484375,40.91796875
36,18,0,0,1,10,1,0,10.8642578125,11.181640625,12.79296875,2.8076171875,3.271484375,3.5888671875,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,3.369140625,3.80859375,4.1748046875,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,7.3486328125,8.154296875,8.9111328125,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,1.85546875,2.197265625,2.4169921875,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,2.783203125,3.173828125,3.2958984375,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,2.2705078125,2.5390625,3.1494140625,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,6.2255859375,6.494140625,6.787109375,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,4,0,10.8642578125,11.181640625,12.79296875,2.294921875,2.5390625,3.02734375,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,4.1015625,4.736328125,4.9560546875,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,6.8603515625,7.177734375,8.203125,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,3.8330078125,3.955078125,4.1015625,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,4,0,10.8642578125,11.181640625,12.79296875,3.076171875,3.7109375,3.80859375,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,2.978515625,3.564453125,3.759765625,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,4,0,10.8642578125,11.181640625,12.79296875,6.0791015625,6.591796875,7.32421875,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,4,0,10.8642578125,11.181640625,12.79296875,2.83203125,3.173828125,3.369140625,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,5,0,10.8642578125,11.181640625,12.79296875,2.294921875,2.83203125,3.3447265625,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,1,0,10.8642578125,11.181640625,12.79296875,4.1259765625,4.296875,4.4677734375,5.43212890625,5.5908203125,6.396484375,22.75390625
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,1.0986328125,1.318359375,1.611328125,5.43212890625,5.5908203125,6.396484375,0.29296875
36,18,0,0,1,10,1,0,10.8642578125,11.181640625,12.79296875,1.1962890625,1.416015625,1.5625,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,2.24609375,2.880859375,3.02734375,5.43212890625,5.5908203125,6.396484375,15.13671875
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,2.4658203125,2.83203125,3.02734375,5.43212890625,5.5908203125,6.396484375,19.43359375
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,0.9765625,1.171875,1.4892578125,5.43212890625,5.5908203125,6.396484375,1.26953125
36,18,0,0,1,10,1,0,10.8642578125,11.181640625,12.79296875,1.3671875,1.5625,1.5625,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,1.8798828125,2.05078125,2.3193359375,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,1.6845703125,1.953125,2.34375,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,1.66015625,1.85546875,1.953125,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,2,0,10.8642578125,11.181640625,12.79296875,0.9765625,1.26953125,1.3671875,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,1.171875,1.26953125,1.416015625,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,3,0,10.8642578125,11.181640625,12.79296875,1.2939453125,1.416015625,1.7578125,5.43212890625,5.5908203125,6.396484375,0.0
36,18,0,0,1,10,4,0,10.8642578125,11.181640625,12.79296875,1.1962890625,1.3671875,1.4404296875,5.43212890625,5.5908203125,6.396484375,0.0
