CircuitDepth,CircuitNumCXGates,CircuitNumU1Gates,CircuitNumU2Gates,CircuitNumU3Gates,CircuitWidth,StateHammingWeight,StateRealProb,StateUpDnErr25,StateUpDnErr50,StateUpDnErr75,StateUpProb25,StateUpProb50,StateUpProb75,TotalUpDnErr25,TotalUpDnErr50,TotalUpDnErr75,target
10,0,0,0,0,10,0,0,2.4658203125,2.685546875,3.369140625,2.392578125,2.978515625,3.1982421875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,1,0,2.4658203125,2.685546875,3.369140625,2.5634765625,2.978515625,3.1982421875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,1,0,2.4658203125,2.685546875,3.369140625,6.6650390625,7.12890625,7.32421875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,7.8857421875,8.251953125,8.642578125,1.23291015625,1.3427734375,1.6845703125,10.3515625
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,6.73828125,6.93359375,7.666015625,1.23291015625,1.3427734375,1.6845703125,8.203125
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,2.978515625,3.3203125,3.564453125,1.23291015625,1.3427734375,1.6845703125,8.69140625
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,1.953125,2.05078125,2.3681640625,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,1.7822265625,2.001953125,2.294921875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,2.197265625,2.490234375,2.734375,1.23291015625,1.3427734375,1.6845703125,10.44921875
10,0,0,0,0,10,4,0,2.4658203125,2.685546875,3.369140625,0.68359375,0.9765625,1.07421875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,1.6845703125,1.904296875,2.1484375,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,1.708984375,2.24609375,2.6123046875,1.23291015625,1.3427734375,1.6845703125,9.9609375
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,1.3916015625,1.611328125,1.66015625,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,4,0,2.4658203125,2.685546875,3.369140625,1.0009765625,1.318359375,1.5625,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,1.07421875,1.3671875,2.0263671875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,4,0,2.4658203125,2.685546875,3.369140625,0.8056640625,0.87890625,1.0498046875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,4,0,2.4658203125,2.685546875,3.369140625,0.5859375,0.68359375,0.87890625,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,5,0,2.4658203125,2.685546875,3.369140625,0.4150390625,0.634765625,0.8544921875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,1,0,2.4658203125,2.685546875,3.369140625,2.5634765625,2.83203125,3.466796875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,1.66015625,1.7578125,1.9287109375,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,1,0,2.4658203125,2.685546875,3.369140625,6.396484375,6.591796875,7.2021484375,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,1.4892578125,2.197265625,2.685546875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,6.25,6.982421875,7.861328125,1.23291015625,1.3427734375,1.6845703125,8.59375
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,1.66015625,1.708984375,2.001953125,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,1,0,2.4658203125,2.685546875,3.369140625,3.3447265625,3.466796875,4.1748046875,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,3.662109375,3.955078125,4.638671875,1.23291015625,1.3427734375,1.6845703125,10.7421875
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,1.611328125,1.953125,2.1240234375,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,3.076171875,3.369140625,3.515625,1.23291015625,1.3427734375,1.6845703125,0.0
10,0,0,0,0,10,2,0,2.4658203125,2.685546875,3.369140625,9.0576171875,9.66796875,10.05859375,1.23291015625,1.3427734375,1.6845703125,12.109375
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,1.513671875,1.85546875,1.9287109375,1.23291015625,1.3427734375,1.6845703125,8.88671875
10,0,0,0,0,10,3,0,2.4658203125,2.685546875,3.369140625,1.953125,2.587890625,2.9052734375,1.23291015625,1.3427734375,1.6845703125,12.01171875
10,0,0,0,0,10,4,0,2.4658203125,2.685546875,3.369140625,1.123046875,1.26953125,1.3427734375,1.23291015625,1.3427734375,1.6845703125,0.0
