Avg_inverted_error,Avg_inverted_error_25,Avg_inverted_error_50,Avg_inverted_error_75,Avg_odds_ratio,Num_1Q_Gates,Num_2Q_Gates,circuit_depth,circuit_width,observed_prob_25,observed_prob_50,observed_prob_75,state_weight,target
65.82,25.82,36.06,40.55,1.28,48,78,92,12,2.71,2.88,3.05,2,1.95
65.23,26.22,40.69,38.12,1.26,48,78,92,12,3.32,3.52,3.71,4,6.15
65.49,24.69,36.99,39.01,1.0,48,78,92,12,1.86,1.86,1.86,3,0.88
64.97,25.72,37.37,35.59,1.04,48,78,92,12,2.86,2.88,2.9,3,1.07
66.21,24.37,42.25,36.06,1.09,48,78,92,12,2.39,2.44,2.49,2,0.78
67.6,25.82,37.06,40.11,1.77,48,78,92,12,1.86,2.15,2.44,2,0.2
67.26,27.78,37.44,39.38,1.0,48,78,92,12,1.66,1.66,1.66,4,0.1
67.4,26.62,40.69,37.06,1.07,48,78,92,12,2.78,2.83,2.88,3,1.37
68.87,25.1,42.74,36.45,1.39,48,78,92,12,3.1,3.37,3.64,4,2.44
67.2,25.0,43.23,37.82,1.03,48,78,92,12,3.83,3.86,3.88,2,4.2
66.34,25.52,37.67,40.55,1.63,48,78,92,12,1.46,1.66,1.86,3,0.49
59.65,39.75,34.72,41.19,1.55,87,56,94,12,4.52,5.03,5.54,3,6.93
60.22,40.26,33.99,37.97,1.34,87,56,94,12,1.9,2.05,2.2,2,0.88
57.68,41.19,36.22,40.69,1.51,87,56,94,12,1.76,1.95,2.15,4,0.49
66.21,39.53,35.36,42.11,1.02,87,56,94,12,10.6,10.64,10.69,3,13.18
58.06,37.59,37.52,41.55,1.85,87,56,94,12,2.0,2.34,2.69,3,0.49
57.11,40.4,36.14,40.76,1.42,87,56,94,12,10.13,10.99,11.84,2,20.12
61.11,37.37,36.76,41.76,1.34,87,56,94,12,0.64,0.68,0.73,3,0.0
58.19,40.69,35.67,41.4,1.29,87,56,94,12,0.73,0.78,0.83,2,0.88
58.5,42.39,34.24,41.69,1.22,87,56,94,12,2.37,2.49,2.61,2,1.37
63.09,41.26,37.22,42.81,1.14,87,56,94,12,0.71,0.73,0.76,1,0.2
61.05,42.25,38.12,41.76,1.02,87,56,94,12,5.1,5.13,5.15,3,4.59
58.88,38.87,35.36,39.89,1.09,87,56,94,12,9.38,9.57,9.77,4,16.89
59.84,40.76,36.29,40.11,1.19,87,56,94,12,3.27,3.42,3.56,4,5.37
60.47,39.23,36.37,40.4,1.44,87,56,94,12,1.51,1.66,1.81,2,2.25
60.73,40.62,38.42,40.04,1.11,87,56,94,12,0.9,0.93,0.95,4,0.0
58.38,40.9,38.42,40.04,1.04,87,56,94,12,9.96,10.06,10.16,1,12.79
60.03,40.18,36.6,40.11,1.41,87,56,94,12,3.0,3.27,3.54,5,1.66
62.13,41.55,36.29,41.19,1.21,87,56,94,12,4.61,4.83,5.05,2,6.74
59.9,39.53,36.53,40.69,1.4,87,56,94,12,1.93,2.1,2.27,3,0.0
57.04,42.32,36.22,40.9,1.14,87,56,94,12,2.22,2.3,2.37,1,0.49
60.54,40.47,37.29,41.26,1.44,87,56,94,12,1.51,1.66,1.81,3,0.2
59.58,39.31,34.96,40.4,1.25,87,56,94,12,0.83,0.88,0.93,4,0.2
60.35,40.9,35.04,40.47,1.34,87,56,94,12,2.54,2.73,2.93,2,0.49
58.95,40.9,34.88,42.18,1.1,87,56,94,12,1.0,1.03,1.05,2,0.0
59.84,39.46,35.51,41.62,1.0,87,56,94,12,1.37,1.37,1.37,1,0.49
59.65,40.98,37.14,42.25,1.0,87,56,94,12,1.56,1.56,1.56,1,0.88
61.62,39.38,38.87,41.05,1.0,87,56,94,12,1.66,1.66,1.66,3,0.78
59.07,40.69,36.37,40.62,1.81,87,56,94,12,1.17,1.37,1.56,2,0.39
59.84,40.47,36.6,40.69,1.83,87,56,94,12,1.29,1.51,1.73,2,0.49
58.25,40.55,36.22,40.18,1.22,87,56,94,12,0.93,0.98,1.03,3,0.39
59.46,41.55,37.14,41.48,2.79,87,56,94,12,1.12,1.46,1.81,3,0.2
59.65,42.11,36.22,40.04,1.48,87,56,94,12,1.86,2.05,2.25,0,0.2
24.58,23.61,23.5,24.9,1.04,3,13,14,12,43.24,43.51,43.77,0,51.37
25.72,24.05,23.83,23.72,1.01,3,13,14,12,40.97,41.02,41.06,5,48.63
27.59,22.26,23.72,26.62,1.06,3,13,14,12,1.68,1.71,1.73,1,0.0
25.41,23.39,23.28,25.1,1.31,3,13,14,12,2.1,2.25,2.39,4,0.0
27.21,22.15,23.17,23.72,1.13,3,13,14,12,1.61,1.66,1.71,4,0.0
26.12,23.39,22.38,23.94,2.62,3,13,14,12,0.68,0.88,1.07,4,0.0
25.1,22.49,23.28,25.21,1.06,3,13,14,12,1.59,1.61,1.64,1,0.0
25.1,22.26,23.28,24.47,1.18,3,13,14,12,1.12,1.17,1.22,1,0.0
23.72,23.72,22.15,26.12,1.39,3,13,14,12,1.39,1.51,1.64,4,0.0
23.39,23.17,24.37,26.32,1.2,3,13,14,12,2.15,2.25,2.34,4,0.0
25.92,22.61,22.72,24.79,1.0,3,13,14,12,0.39,0.39,0.39,2,0.0
25.41,23.17,22.72,23.61,1.16,3,13,14,12,1.32,1.37,1.42,1,0.0
27.5,23.39,23.61,26.72,1.0,3,13,14,12,0.1,0.1,0.1,3,0.0
27.21,22.26,22.38,24.79,1.0,3,13,14,12,0.19,0.19,0.19,3,0.0
23.94,23.39,25.1,26.62,1.41,3,13,14,12,1.07,1.17,1.27,1,0.0
24.79,21.92,24.79,24.79,1.67,3,13,14,12,0.34,0.39,0.44,3,0.0
25.62,24.05,22.95,26.22,1.0,3,13,14,12,0.19,0.19,0.19,2,0.0
25.52,22.72,22.72,24.58,1.17,3,13,14,12,0.61,0.64,0.66,3,0.0
25.62,22.15,23.17,26.72,2.0,3,13,14,12,0.12,0.15,0.17,3,0.0
27.97,22.38,24.47,25.41,2.51,3,13,14,12,0.27,0.34,0.42,2,0.0
24.26,21.32,23.28,24.9,1.81,3,13,14,12,0.59,0.68,0.78,3,0.0
29.64,22.72,23.5,20.34,1.02,18,18,33,13,13.84,13.92,13.99,1,11.52
31.23,22.15,22.95,20.59,1.19,18,18,33,13,13.72,14.26,14.8,1,13.28
31.57,23.61,24.69,18.92,1.14,18,18,33,13,11.48,11.82,12.16,2,11.91
29.91,23.06,23.28,21.2,1.04,18,18,33,13,13.5,13.62,13.74,0,11.43
31.49,22.15,25.1,20.59,1.06,18,18,33,13,12.06,12.21,12.35,1,13.67
30.79,24.47,24.79,21.68,1.16,18,18,33,13,10.91,11.28,11.65,2,14.75
31.75,23.06,23.5,19.45,1.19,18,18,33,13,10.99,11.43,11.86,2,12.5
29.28,21.2,25.41,19.71,1.11,18,18,33,13,11.6,11.86,12.13,3,10.94
26.22,22.15,26.32,26.32,1.01,75,29,38,12,60.79,60.84,60.89,3,90.72
25.21,22.83,25.31,25.82,1.28,75,29,38,12,1.88,2.0,2.12,4,0.0
23.72,23.61,23.61,23.94,1.04,75,29,38,12,10.16,10.25,10.35,2,8.89
25.31,22.61,23.17,25.92,1.16,75,29,38,12,1.93,2.0,2.08,4,0.0
23.83,22.15,26.32,26.42,1.15,75,29,38,12,1.42,1.46,1.51,3,0.0
24.69,23.5,26.82,24.69,1.06,75,29,38,12,5.35,5.42,5.49,4,0.0
26.02,21.68,25.41,25.92,1.18,75,29,38,12,2.86,2.98,3.1,2,0.0
25.31,22.72,25.72,24.15,1.0,75,29,38,12,0.1,0.1,0.1,3,0.0
24.05,22.72,25.1,25.41,1.09,75,29,38,12,3.49,3.56,3.64,2,0.2
25.72,21.68,26.22,25.62,1.11,75,29,38,12,2.9,2.98,3.05,3,0.0
24.69,24.15,27.01,25.92,1.18,75,29,38,12,2.34,2.44,2.54,1,0.0
25.1,24.58,25.52,25.41,1.07,75,29,38,12,1.49,1.51,1.54,3,0.0
25.0,23.94,25.62,27.31,1.12,75,29,38,12,1.71,1.76,1.81,2,0.0
25.21,23.39,25.0,27.11,1.5,75,29,38,12,0.44,0.49,0.54,3,0.2
27.78,23.83,26.62,27.31,4.01,75,29,38,12,0.17,0.24,0.32,5,0.0
26.42,24.79,26.72,26.22,1.0,75,29,38,12,0.19,0.19,0.19,2,0.0
26.22,22.15,24.69,23.61,2.0,75,29,38,12,0.24,0.29,0.34,2,0.0
25.0,24.79,26.02,24.79,1.33,75,29,38,12,0.32,0.34,0.37,1,0.0
25.1,21.68,25.72,25.62,3.01,75,29,38,12,0.15,0.19,0.24,2,0.0
26.42,21.92,25.0,27.01,1.0,75,29,38,12,0.29,0.29,0.29,1,0.0
23.61,22.72,24.79,27.31,1.0,75,29,38,12,0.29,0.29,0.29,3,0.0
27.01,21.56,23.83,25.1,2.34,75,29,38,12,0.39,0.49,0.59,1,0.0
26.22,23.06,25.31,25.31,0.0,75,29,38,12,0.0,0.0,0.0,3,0.0
58.38,41.48,38.27,36.99,1.49,55,68,84,11,2.3,2.54,2.78,2,0.0
57.81,39.6,41.26,39.75,1.29,55,68,84,11,2.2,2.34,2.49,2,0.0
58.5,37.82,40.83,36.76,1.43,55,68,84,11,3.66,4.0,4.35,2,0.0
59.9,39.75,37.22,39.6,1.22,55,68,84,11,46.24,47.46,48.68,2,100.0
59.71,39.38,38.5,39.38,1.52,55,68,84,11,3.08,3.42,3.76,3,0.0
60.79,41.76,38.94,38.27,1.07,55,68,84,11,7.94,8.06,8.18,1,0.0
58.57,39.89,37.67,36.37,1.15,55,68,84,11,2.83,2.93,3.03,2,0.0
59.46,39.82,37.59,38.42,1.27,55,68,84,11,3.64,3.86,4.08,3,0.0
58.88,38.42,38.27,37.97,1.12,55,68,84,11,5.52,5.66,5.81,3,0.0
60.28,41.76,38.5,37.52,1.17,55,68,84,11,7.2,7.47,7.74,1,0.0
61.49,40.11,39.38,39.97,1.87,55,68,84,11,1.54,1.81,2.08,1,0.0
57.62,40.69,39.53,38.42,1.14,55,68,84,11,4.54,4.69,4.83,0,0.0
59.39,40.33,37.37,39.23,1.25,55,68,84,11,1.24,1.32,1.39,3,0.0
58.57,37.06,40.9,38.12,1.47,55,68,84,11,1.42,1.56,1.71,1,0.0
59.65,40.9,39.23,37.06,1.27,55,68,84,11,1.56,1.66,1.76,2,0.0
58.69,41.4,38.2,39.89,1.79,55,68,84,11,1.05,1.22,1.39,4,0.0
20.09,19.84,20.34,21.32,1.2,60,21,36,11,70.85,71.78,72.7,2,100.0
22.95,19.84,21.8,23.5,1.34,60,21,36,11,0.95,1.03,1.1,2,0.0
24.15,19.84,23.28,23.39,1.47,60,21,36,11,1.42,1.56,1.71,2,0.0
22.15,21.56,22.38,21.92,1.18,60,21,36,11,4.18,4.35,4.52,3,0.0
20.72,17.82,22.15,22.15,1.03,60,21,36,11,3.54,3.56,3.59,2,0.0
23.39,18.1,20.09,22.26,1.2,60,21,36,11,2.66,2.78,2.9,1,0.0
22.38,19.71,22.95,23.5,1.46,60,21,36,11,2.17,2.39,2.61,3,0.0
23.72,20.47,22.61,23.17,2.0,60,21,36,11,0.24,0.29,0.34,1,0.0
20.47,18.38,22.26,20.96,1.05,60,21,36,11,2.17,2.2,2.22,1,0.0
21.92,21.08,22.15,20.59,1.1,60,21,36,11,1.0,1.03,1.05,2,0.0
23.94,18.51,22.38,23.5,1.04,60,21,36,11,2.27,2.3,2.32,3,0.0
24.37,19.58,21.56,22.61,1.37,60,21,36,11,2.66,2.88,3.1,1,0.0
22.61,20.72,23.83,20.09,1.67,60,21,36,11,0.34,0.39,0.44,2,0.0
22.03,19.05,22.95,22.26,1.13,60,21,36,11,0.81,0.83,0.85,0,0.0
21.92,17.25,22.26,22.26,2.0,60,21,36,11,0.24,0.29,0.34,4,0.0
50.97,23.72,27.78,26.32,1.05,37,30,52,10,30.81,31.06,31.3,2,43.55
50.2,26.12,31.23,28.54,1.02,37,30,52,10,6.57,6.59,6.62,1,1.27
50.97,26.52,26.22,25.41,1.23,37,30,52,10,5.86,6.15,6.44,2,4.2
43.92,27.4,27.01,28.44,1.03,37,30,52,10,35.45,35.64,35.84,1,41.8
51.88,26.02,25.72,26.82,1.28,37,30,52,10,4.69,4.98,5.27,3,1.86
42.81,25.72,26.72,25.72,1.25,37,30,52,10,7.23,7.62,8.01,2,4.79
49.61,27.21,26.12,28.72,1.1,37,30,52,10,6.4,6.54,6.69,0,0.78
42.81,23.72,26.62,26.72,1.06,37,30,52,10,4.86,4.93,5.0,1,1.76
28.16,19.05,17.1,18.65,1.09,19,13,27,9,87.06,87.3,87.55,1,100.0
26.02,17.68,18.1,19.84,1.49,19,13,27,9,2.3,2.54,2.78,1,0.0
27.59,18.65,17.39,19.32,1.09,19,13,27,9,5.79,5.91,6.03,0,0.0
26.92,19.96,18.79,18.51,1.04,19,13,27,9,4.83,4.88,4.93,2,0.0
52.97,22.61,26.32,29.46,1.21,33,51,68,11,6.86,7.18,7.5,2,9.08
56.85,20.34,26.72,26.42,1.1,33,51,68,11,8.5,8.69,8.89,4,10.64
55.14,21.68,27.97,25.31,1.14,33,51,68,11,8.06,8.3,8.54,1,12.4
51.75,22.15,26.62,25.82,1.52,33,51,68,11,2.64,2.93,3.22,3,0.59
51.3,22.72,27.78,26.32,1.11,33,51,68,11,5.62,5.76,5.91,3,8.89
52.71,21.2,27.88,26.12,1.2,33,51,68,11,6.13,6.4,6.66,1,7.13
57.49,21.44,26.72,25.92,1.07,33,51,68,11,7.45,7.57,7.69,1,11.04
52.9,22.95,27.59,27.5,1.13,33,51,68,11,9.74,10.01,10.28,0,11.43
54.31,22.95,29.18,27.31,1.06,33,51,68,11,3.27,3.32,3.37,1,0.0
53.99,24.37,27.31,27.97,1.06,33,51,68,11,3.47,3.52,3.56,2,0.39
51.04,22.72,28.07,25.62,1.24,33,51,68,11,7.01,7.37,7.74,2,6.93
52.33,21.44,26.42,28.16,1.35,33,51,68,11,3.81,4.1,4.4,2,1.27
53.35,24.47,25.82,26.52,1.24,33,51,68,11,7.94,8.35,8.76,3,11.52
53.99,23.28,27.31,28.07,1.02,33,51,68,11,4.81,4.83,4.86,3,2.64
57.36,22.26,28.26,27.31,1.44,33,51,68,11,3.88,4.25,4.61,2,2.34
51.94,23.94,25.52,26.02,1.1,33,51,68,11,5.1,5.22,5.35,2,3.71
18.51,19.05,17.82,20.22,1.0,45,4,20,10,56.08,56.1,56.13,2,62.21
20.59,20.72,20.96,21.08,1.14,45,4,20,10,29.32,30.03,30.74,1,34.18
20.96,21.32,19.32,22.03,1.55,45,4,20,10,1.22,1.37,1.51,2,0.98
19.05,20.34,19.96,22.95,1.07,45,4,20,10,1.49,1.51,1.54,2,0.1
20.09,19.71,19.32,20.96,1.01,45,4,20,10,7.15,7.18,7.2,1,2.54
20.09,20.22,19.58,21.08,1.09,45,4,20,10,1.1,1.12,1.15,0,0.0
21.2,19.84,22.15,20.22,1.04,45,4,20,10,2.47,2.49,2.51,3,0.0
19.45,21.92,21.2,21.2,3.01,45,4,20,10,0.15,0.19,0.24,1,0.0
34.48,19.84,23.5,20.34,1.31,21,20,34,10,11.77,12.5,13.23,2,10.55
33.91,20.96,22.38,22.26,1.07,21,20,34,10,18.73,18.99,19.26,1,22.17
33.42,20.59,23.61,23.5,1.25,21,20,34,10,5.79,6.1,6.42,2,4.79
32.93,20.84,20.96,22.49,1.22,21,20,34,10,19.65,20.46,21.26,3,20.02
33.5,20.47,22.26,21.56,1.03,21,20,34,10,13.77,13.87,13.96,1,13.28
35.04,18.92,22.26,22.61,1.03,21,20,34,10,23.0,23.14,23.29,0,25.1
36.6,20.09,23.39,23.28,1.08,21,20,34,10,2.69,2.73,2.78,1,0.0
33.75,19.84,22.26,21.56,1.23,21,20,34,10,5.25,5.52,5.79,2,4.1
38.64,18.79,24.26,22.61,1.03,114,24,89,10,37.3,37.5,37.7,1,50.78
40.4,19.58,24.47,26.62,1.15,114,24,89,10,7.98,8.25,8.52,1,8.2
39.31,20.96,22.03,23.94,1.02,114,24,89,10,26.37,26.46,26.56,1,34.67
40.33,21.2,24.05,25.1,1.06,114,24,89,10,3.37,3.42,3.47,3,0.59
42.95,20.96,24.47,25.21,1.37,114,24,89,10,4.25,4.59,4.93,2,0.0
39.23,20.47,22.83,25.72,1.49,114,24,89,10,4.47,4.93,5.4,0,1.27
41.12,20.22,24.26,24.79,1.02,114,24,89,10,5.3,5.32,5.35,2,2.44
40.83,22.49,26.12,26.32,1.35,114,24,89,10,4.76,5.13,5.49,2,2.05
73.32,52.65,47.3,44.34,1.22,106,88,139,11,4.93,5.18,5.42,2,0.59
73.25,49.28,46.5,44.47,1.48,106,88,139,11,1.64,1.81,1.98,2,0.0
73.82,51.88,45.29,44.81,1.16,106,88,139,11,36.62,37.5,38.38,4,95.9
79.89,52.2,43.58,45.09,1.07,106,88,139,11,7.84,7.96,8.08,3,0.59
75.75,52.97,44.61,42.46,1.11,106,88,139,11,1.9,1.95,2.0,1,0.0
74.33,50.39,46.23,45.29,1.21,106,88,139,11,2.47,2.59,2.71,0,0.0
75.6,51.62,47.1,44.27,1.25,106,88,139,11,6.62,6.98,7.35,3,1.07
74.85,51.17,47.37,44.27,1.15,106,88,139,11,6.37,6.59,6.81,3,0.68
73.32,51.68,47.5,44.88,1.15,106,88,139,11,2.12,2.2,2.27,2,0.0
73.53,52.52,46.9,44.06,1.06,106,88,139,11,5.64,5.71,5.79,2,0.49
73.53,51.3,45.76,43.37,1.08,106,88,139,11,2.49,2.54,2.59,2,0.0
72.74,53.16,44.81,42.32,1.27,106,88,139,11,1.56,1.66,1.76,1,0.0
75.07,51.81,45.56,44.06,1.02,106,88,139,11,4.13,4.15,4.18,3,0.0
74.19,49.93,45.63,44.88,1.02,106,88,139,11,4.13,4.15,4.18,1,0.29
74.56,51.62,44.81,44.06,1.19,106,88,139,11,5.1,5.32,5.54,2,0.39
74.33,52.78,44.13,45.97,1.89,106,88,139,11,1.78,2.1,2.42,1,0.0
79.47,50.78,53.35,50.71,1.43,120,162,164,17,2.59,2.83,3.08,6,3.03
82.92,50.13,52.2,50.33,1.67,120,162,164,17,0.34,0.39,0.44,5,0.0
81.36,49.8,53.86,50.07,2.0,120,162,164,17,0.24,0.29,0.34,5,0.0
82.36,37.44,51.43,49.93,1.0,120,162,164,17,0.1,0.1,0.1,3,0.0
82.92,46.97,53.54,50.46,1.44,120,162,164,17,1.51,1.66,1.81,0,0.2
82.63,50.07,52.07,50.2,1.03,120,162,164,17,3.15,3.17,3.2,6,2.73
82.26,34.4,51.23,49.54,1.0,120,162,164,17,0.1,0.1,0.1,7,0.0
78.57,50.2,50.97,52.01,1.13,120,162,164,17,1.61,1.66,1.71,6,2.15
81.45,35.12,50.71,51.1,1.21,120,162,164,17,3.59,3.76,3.93,4,11.13
81.19,33.26,50.91,50.97,1.0,120,162,164,17,0.1,0.1,0.1,7,0.0
81.9,49.28,51.81,52.01,1.51,120,162,164,17,1.76,1.95,2.15,6,2.54
81.81,50.07,51.55,49.8,1.0,120,162,164,17,0.19,0.19,0.19,3,0.0
82.08,48.56,51.55,52.07,1.15,120,162,164,17,2.83,2.93,3.03,4,6.64
84.07,56.66,52.33,50.71,1.08,120,162,164,17,3.78,3.86,3.93,4,6.93
81.9,53.61,52.07,52.58,1.0,120,162,164,17,0.1,0.1,0.1,5,0.0
83.1,40.62,52.58,51.23,1.14,120,162,164,17,1.51,1.56,1.61,8,0.2
81.45,45.02,51.23,51.36,1.0,120,162,164,17,0.19,0.19,0.19,5,0.0
83.68,49.93,52.9,51.1,1.0,120,162,164,17,0.19,0.19,0.19,7,0.0
81.99,34.32,52.26,52.2,1.22,120,162,164,17,1.44,1.51,1.59,8,0.0
82.36,47.9,51.94,51.81,3.01,120,162,164,17,0.15,0.19,0.24,5,0.0
81.01,49.54,52.78,52.2,1.04,120,162,164,17,2.47,2.49,2.51,4,6.64
82.92,58.63,52.52,49.8,1.29,120,162,164,17,2.2,2.34,2.49,2,0.29
81.1,50.91,51.23,51.62,1.13,120,162,164,17,2.32,2.39,2.47,6,2.64
80.83,45.22,52.97,48.03,2.0,120,162,164,17,0.12,0.15,0.17,5,0.0
81.63,34.4,52.01,50.65,1.0,120,162,164,17,0.29,0.29,0.29,1,0.0
84.78,36.22,51.1,51.17,1.04,120,162,164,17,2.56,2.59,2.61,6,3.03
82.36,37.52,51.81,45.15,1.0,120,162,164,17,0.1,0.1,0.1,3,0.0
78.49,48.43,50.97,51.75,1.0,120,162,164,17,0.1,0.1,0.1,3,0.0
82.54,52.39,52.26,51.49,1.0,120,162,164,17,0.1,0.1,0.1,3,0.0
81.45,33.01,51.62,50.52,1.02,120,162,164,17,4.52,4.54,4.57,4,6.54
83.3,50.71,51.75,50.84,0.0,120,162,164,17,0.0,0.0,0.0,6,0.0
80.06,45.22,50.07,49.61,1.0,120,162,164,17,0.1,0.1,0.1,5,0.0
83.2,34.24,52.84,51.04,1.0,120,162,164,17,0.29,0.29,0.29,7,0.0
82.36,51.17,51.49,50.65,0.0,120,162,164,17,0.0,0.0,0.0,5,0.0
81.99,47.97,51.49,49.02,2.0,120,162,164,17,0.12,0.15,0.17,3,0.0
81.81,49.54,52.2,51.17,0.0,120,162,164,17,0.0,0.0,0.0,4,0.0
80.32,48.63,52.13,51.04,1.39,120,162,164,17,2.25,2.44,2.64,4,5.86
84.37,55.9,52.26,50.39,0.0,120,162,164,17,0.0,0.0,0.0,2,0.0
82.17,48.17,51.55,51.55,1.21,120,162,164,17,2.47,2.59,2.71,2,0.0
83.39,49.48,51.81,57.36,1.06,120,162,164,17,3.47,3.52,3.56,2,0.88
80.57,34.64,52.71,51.23,1.11,120,162,164,17,1.9,1.95,2.0,6,1.46
83.01,50.13,51.3,48.56,1.9,120,162,164,17,1.07,1.27,1.46,8,0.0
80.23,46.44,51.43,51.04,2.42,120,162,164,17,0.66,0.83,1.0,8,0.2
81.45,58.31,56.92,50.2,1.2,120,162,164,17,3.78,3.96,4.13,4,7.71
81.9,51.3,49.48,50.52,1.0,120,162,164,17,0.19,0.19,0.19,5,0.0
81.9,46.23,52.46,48.56,1.08,120,162,164,17,2.49,2.54,2.59,2,0.39
82.26,35.59,52.33,51.36,1.37,120,162,164,17,3.3,3.56,3.83,4,7.13
82.17,52.71,50.97,51.3,1.09,120,162,164,17,2.2,2.25,2.3,2,0.1
82.45,50.0,51.62,52.2,2.0,120,162,164,17,0.12,0.15,0.17,3,0.0
81.63,48.17,51.75,52.46,1.24,120,162,164,17,3.1,3.27,3.44,4,8.79
83.3,49.35,52.33,51.68,2.0,120,162,164,17,0.24,0.29,0.34,3,0.0
82.26,56.6,53.1,51.23,1.23,120,162,164,17,2.27,2.39,2.51,6,2.93
83.39,58.25,50.52,49.8,0.0,120,162,164,17,0.0,0.0,0.0,6,0.0
82.63,48.89,52.26,50.26,6.03,120,162,164,17,0.22,0.34,0.46,3,0.0
79.22,54.69,51.36,50.91,0.0,120,162,164,17,0.0,0.0,0.0,4,0.0
84.17,50.2,50.97,48.82,3.01,120,162,164,17,0.15,0.19,0.24,5,0.0
83.1,51.3,53.35,50.78,2.62,120,162,164,17,0.68,0.88,1.07,10,0.29
84.88,45.56,52.39,51.68,2.0,120,162,164,17,0.12,0.15,0.17,3,0.0
85.72,44.95,52.78,50.26,0.0,120,162,164,17,0.0,0.0,0.0,6,0.0
81.63,55.27,53.03,50.71,0.0,120,162,164,17,0.0,0.0,0.0,6,0.0
82.36,57.3,53.03,50.58,1.5,120,162,164,17,0.22,0.24,0.27,3,0.0
84.07,48.76,51.49,51.75,2.51,120,162,164,17,0.27,0.34,0.42,3,0.0
82.45,49.74,52.33,50.52,2.0,120,162,164,17,0.12,0.15,0.17,5,0.0
81.99,36.45,52.33,51.36,2.0,120,162,164,17,0.12,0.15,0.17,3,0.0
81.99,46.64,51.75,50.13,1.0,120,162,164,17,0.19,0.19,0.19,7,0.0
83.98,56.41,52.01,50.91,0.0,120,162,164,17,0.0,0.0,0.0,3,0.0
81.01,48.95,51.81,48.69,1.26,120,162,164,17,2.49,2.64,2.78,4,4.98
82.63,51.1,52.65,50.46,0.0,120,162,164,17,0.0,0.0,0.0,6,0.0
81.99,56.54,52.52,50.46,1.25,120,162,164,17,1.24,1.32,1.39,6,1.46
83.01,37.44,52.01,50.65,0.0,120,162,164,17,0.0,0.0,0.0,7,0.0
80.15,35.83,53.16,52.58,0.0,120,162,164,17,0.0,0.0,0.0,3,0.0
82.73,50.26,53.1,50.13,1.0,120,162,164,17,0.1,0.1,0.1,5,0.0
82.92,45.29,51.3,49.87,1.0,120,162,164,17,0.1,0.1,0.1,5,0.0
82.26,50.97,51.62,49.48,1.0,120,162,164,17,0.1,0.1,0.1,5,0.0
84.27,51.17,49.87,50.52,1.25,120,162,164,17,1.24,1.32,1.39,8,0.0
81.1,46.5,52.39,50.39,1.39,120,162,164,17,2.56,2.78,3.0,6,3.12
83.39,34.48,52.84,48.43,1.5,120,162,164,17,0.22,0.24,0.27,5,0.0
82.17,52.71,50.39,51.1,1.0,120,162,164,17,0.19,0.19,0.19,7,0.0
82.08,45.36,50.39,51.04,1.0,120,162,164,17,0.29,0.29,0.29,5,0.0
82.45,48.43,50.84,51.68,1.0,120,162,164,17,0.29,0.29,0.29,9,0.0
81.36,51.04,52.58,51.04,1.0,120,162,164,17,0.19,0.19,0.19,9,0.0
79.47,54.82,54.57,52.71,1.0,120,162,164,17,0.1,0.1,0.1,5,0.0
83.2,46.44,51.88,49.28,1.0,120,162,164,17,0.29,0.29,0.29,5,0.0
81.54,55.33,52.01,49.15,1.0,120,162,164,17,0.1,0.1,0.1,2,0.0
81.9,36.14,53.03,48.3,1.0,120,162,164,17,0.19,0.19,0.19,3,0.0
79.81,50.78,53.03,51.55,1.0,120,162,164,17,0.1,0.1,0.1,3,0.0
81.1,36.06,52.46,49.67,2.0,120,162,164,17,0.12,0.15,0.17,5,0.0
81.99,53.29,52.97,50.84,1.0,120,162,164,17,0.1,0.1,0.1,1,0.0
81.72,33.91,50.91,53.48,1.0,120,162,164,17,0.19,0.19,0.19,7,0.0
80.75,56.03,52.01,51.88,1.0,120,162,164,17,0.1,0.1,0.1,5,0.0
82.26,51.49,52.46,51.3,0.0,120,162,164,17,0.0,0.0,0.0,5,0.0
83.58,49.28,52.07,48.49,2.0,120,162,164,17,0.12,0.15,0.17,5,0.0
86.38,34.48,51.43,51.04,2.0,120,162,164,17,0.12,0.15,0.17,3,0.0
82.82,49.48,51.88,50.65,0.0,120,162,164,17,0.0,0.0,0.0,4,0.0
82.17,36.45,51.17,49.15,3.01,120,162,164,17,0.29,0.39,0.49,3,0.0
83.88,48.95,53.1,52.26,1.0,120,162,164,17,0.1,0.1,0.1,5,0.0
81.72,56.92,52.33,53.48,1.0,120,162,164,17,0.1,0.1,0.1,7,0.0
80.83,50.58,51.68,51.81,2.01,120,162,164,17,0.37,0.44,0.51,5,0.0
82.92,45.9,52.01,49.67,1.0,120,162,164,17,0.29,0.29,0.29,5,0.0
82.54,55.77,50.39,51.75,3.01,120,162,164,17,0.15,0.19,0.24,3,0.0
81.27,48.56,51.68,50.71,1.0,120,162,164,17,0.19,0.19,0.19,5,0.0
81.54,47.37,50.78,52.13,1.0,120,162,164,17,0.19,0.19,0.19,7,0.0
83.39,49.61,52.39,49.15,1.0,120,162,164,17,0.1,0.1,0.1,1,0.0
82.54,56.41,50.46,50.07,0.0,120,162,164,17,0.0,0.0,0.0,7,0.0
82.36,46.3,52.39,50.58,2.0,120,162,164,17,0.12,0.15,0.17,7,0.0
81.36,49.61,52.13,50.52,1.0,120,162,164,17,0.19,0.19,0.19,5,0.0
81.81,47.7,51.81,51.81,0.0,120,162,164,17,0.0,0.0,0.0,6,0.0
