Avg_inverted_error,Avg_inverted_error_25,Avg_inverted_error_50,Avg_inverted_error_75,Avg_odds_ratio,Num_1Q_Gates,Num_2Q_Gates,circuit_depth,circuit_width,observed_prob_25,observed_prob_50,observed_prob_75,state_weight,target
86.72,44.61,45.7,48.82,1.18,100,117,101,10,2.95,3.08,3.2,3,0.49
87.29,47.57,52.2,51.23,1.19,100,117,101,10,2.25,2.34,2.44,0,0.2
88.9,42.6,49.61,55.2,1.46,100,117,101,10,1.95,2.15,2.34,2,0.0
84.98,50.46,47.24,50.33,1.26,100,117,101,10,3.74,3.96,4.18,3,1.95
84.88,48.56,47.57,51.55,1.85,100,117,101,10,2.0,2.34,2.69,2,0.1
87.89,45.9,51.62,49.61,1.46,100,117,101,10,3.47,3.81,4.15,2,5.66
64.13,37.22,38.05,30.97,1.22,45,68,66,15,2.88,3.03,3.17,3,3.61
62.97,36.14,37.52,32.93,1.03,45,68,66,15,3.34,3.37,3.39,4,2.34
67.26,34.64,36.37,33.99,1.18,45,68,66,15,2.86,2.98,3.1,4,3.12
64.64,36.06,40.11,30.97,1.14,45,68,66,15,2.93,3.03,3.12,2,3.91
64.51,34.8,36.29,30.88,1.11,45,68,66,15,2.81,2.88,2.95,1,3.32
63.09,35.2,38.35,31.14,1.37,45,68,66,15,2.66,2.88,3.1,3,3.42
65.36,33.91,34.24,30.71,1.29,45,68,66,15,2.61,2.78,2.95,2,3.03
63.87,34.8,39.16,30.09,1.0,45,68,66,15,3.42,3.42,3.42,2,2.54
64.84,34.4,36.06,29.82,1.45,45,68,66,15,3.03,3.32,3.61,3,3.61
66.67,34.24,34.8,29.91,1.07,45,68,66,15,2.98,3.03,3.08,4,2.44
64.32,35.36,36.06,32.26,1.06,45,68,66,15,3.37,3.42,3.47,3,3.61
64.9,33.83,36.45,31.06,1.23,45,68,66,15,3.3,3.47,3.64,2,3.42
63.87,33.67,37.29,31.75,2.09,45,68,66,15,2.59,3.12,3.66,5,2.54
64.45,36.91,36.99,31.66,1.61,45,68,66,15,3.25,3.66,4.08,2,3.91
67.0,33.18,33.91,32.09,1.39,45,68,66,15,2.25,2.44,2.64,4,3.52
64.71,36.06,38.2,32.76,1.2,45,68,66,15,2.66,2.78,2.9,3,2.73
64.0,37.59,36.45,30.88,1.03,45,68,66,15,3.54,3.56,3.59,3,2.83
65.16,35.2,35.12,28.82,1.52,45,68,66,15,2.86,3.17,3.49,3,2.64
64.64,36.99,36.37,30.0,1.36,45,68,66,15,3.71,4.0,4.3,1,3.52
65.42,35.28,35.04,32.26,1.18,45,68,66,15,2.86,2.98,3.1,2,3.61
66.41,36.53,36.68,30.71,1.33,45,68,66,15,4.0,4.3,4.59,1,2.83
64.71,35.75,38.2,33.01,1.45,45,68,66,15,3.03,3.32,3.61,2,3.32
65.88,35.43,35.51,33.09,1.18,45,68,66,15,2.34,2.44,2.54,1,2.44
65.36,35.98,37.29,31.83,1.09,45,68,66,15,2.39,2.44,2.49,3,4.2
63.29,33.01,36.06,31.83,1.4,45,68,66,15,2.47,2.69,2.9,4,3.22
64.19,34.16,38.27,33.09,1.4,45,68,66,15,2.78,3.03,3.27,2,3.81
65.49,36.37,35.43,29.46,1.13,45,68,66,15,2.32,2.39,2.47,2,3.12
64.58,34.96,38.27,31.57,1.02,45,68,66,15,4.52,4.54,4.57,0,1.86
66.34,34.72,38.94,29.18,1.17,45,68,66,15,3.05,3.17,3.3,2,2.64
64.77,37.44,38.5,29.82,1.88,45,68,66,15,2.95,3.47,3.98,1,2.93
65.1,35.98,38.35,31.75,1.21,45,68,66,15,2.56,2.69,2.81,3,3.32
63.67,36.29,35.36,33.09,1.3,45,68,66,15,3.25,3.47,3.69,3,2.64
40.55,23.61,25.0,23.28,1.01,27,25,28,9,62.18,62.26,62.33,4,100.0
34.64,24.58,26.12,26.82,1.55,27,25,28,9,1.22,1.37,1.51,2,0.0
35.36,24.58,25.41,26.52,1.15,27,25,28,9,5.05,5.22,5.4,3,0.0
42.6,26.72,25.21,24.26,1.0,27,25,28,9,0.59,0.59,0.59,2,0.0
41.69,23.28,24.69,25.0,1.07,27,25,28,9,5.86,5.96,6.06,3,0.0
39.89,25.41,25.52,24.47,1.0,27,25,28,9,3.71,3.71,3.71,0,0.0
42.95,21.32,26.52,24.15,1.37,27,25,28,9,2.66,2.88,3.1,1,0.0
39.46,24.15,23.83,22.83,1.1,27,25,28,9,4.3,4.4,4.49,3,0.0
40.9,25.72,25.41,24.58,1.07,27,25,28,9,3.08,3.12,3.17,2,0.0
35.04,25.52,24.9,23.83,1.2,27,25,28,9,0.51,0.54,0.56,1,0.0
35.59,25.0,23.39,25.41,1.09,27,25,28,9,5.59,5.71,5.84,3,0.0
35.9,26.12,24.37,25.41,1.0,27,25,28,9,0.78,0.78,0.78,1,0.0
41.69,23.61,25.82,23.83,1.4,27,25,28,9,0.54,0.59,0.64,2,0.0
38.64,23.72,25.1,25.31,1.0,27,25,28,9,0.68,0.68,0.68,2,0.0
39.82,24.69,25.0,26.52,1.3,27,25,28,9,1.05,1.12,1.2,1,0.0
36.14,23.06,25.0,22.95,1.67,27,25,28,9,0.68,0.78,0.88,2,0.0
86.6,39.97,51.62,55.39,1.25,280,129,181,10,3.0,3.17,3.34,3,0.29
87.18,42.11,51.23,51.3,1.47,280,129,181,10,2.61,2.88,3.15,5,0.1
84.68,45.97,52.58,53.86,1.06,280,129,181,10,9.2,9.33,9.45,2,43.75
83.78,45.36,52.2,52.2,1.04,280,129,181,10,2.66,2.69,2.71,2,0.0
85.72,40.33,51.23,56.47,1.19,280,129,181,10,2.25,2.34,2.44,2,0.88
85.51,40.62,51.55,54.88,1.24,280,129,181,10,4.54,4.78,5.03,2,19.82
86.38,43.51,52.39,51.04,1.09,280,129,181,10,2.39,2.44,2.49,4,0.0
86.05,39.75,52.65,52.07,1.23,280,129,181,10,4.74,4.98,5.22,2,7.03
85.3,40.98,49.35,53.48,1.17,280,129,181,10,1.83,1.9,1.98,2,1.07
88.01,43.3,50.97,52.71,1.49,280,129,181,10,2.51,2.78,3.05,3,0.68
85.62,43.99,53.61,56.79,1.34,280,129,181,10,2.54,2.73,2.93,2,0.68
87.41,43.72,52.26,56.22,1.14,280,129,181,10,4.64,4.78,4.93,3,2.25
84.17,41.76,49.15,54.06,1.05,280,129,181,10,2.08,2.1,2.12,1,0.2
84.17,45.02,47.9,54.88,1.4,280,129,181,10,3.64,3.96,4.27,3,0.88
86.05,43.23,50.65,57.04,1.21,280,129,181,10,2.56,2.69,2.81,3,0.59
84.47,43.85,51.17,51.75,1.23,280,129,181,10,3.3,3.47,3.64,2,9.08
85.51,43.65,49.74,53.61,1.1,280,129,181,10,3.0,3.08,3.15,4,0.88
86.6,44.27,48.36,54.76,1.3,280,129,181,10,1.78,1.9,2.03,2,0.29
84.78,40.69,52.78,57.11,1.03,280,129,181,10,3.74,3.76,3.78,4,1.76
87.41,41.12,49.74,54.57,1.23,280,129,181,10,3.3,3.47,3.64,1,0.2
85.51,40.62,51.1,53.29,1.19,280,129,181,10,2.25,2.34,2.44,1,1.17
85.94,40.55,51.94,55.71,1.05,280,129,181,10,2.08,2.1,2.12,2,0.2
84.88,44.27,50.33,53.99,1.14,280,129,181,10,2.22,2.3,2.37,1,0.59
86.38,44.06,50.33,50.39,1.18,280,129,181,10,1.73,1.81,1.88,3,0.0
85.19,43.51,51.88,54.37,1.14,280,129,181,10,2.22,2.3,2.37,3,0.29
85.19,40.55,51.1,56.6,1.16,280,129,181,10,1.93,2.0,2.08,4,0.0
86.94,44.75,53.16,55.2,1.0,280,129,181,10,3.32,3.32,3.32,3,0.39
85.09,44.75,53.48,54.95,1.15,280,129,181,10,3.44,3.56,3.69,4,0.98
85.3,43.65,52.58,52.9,1.58,280,129,181,10,3.0,3.37,3.74,3,0.0
85.62,43.44,50.84,56.6,1.04,280,129,181,10,2.66,2.69,2.71,1,1.86
86.38,41.12,51.49,52.33,1.42,280,129,181,10,1.83,2.0,2.17,3,3.91
84.88,42.67,50.84,54.06,1.18,280,129,181,10,2.34,2.44,2.54,0,0.2
87.89,55.27,56.28,55.27,1.06,120,159,135,15,3.66,3.71,3.76,2,0.68
88.39,57.23,61.94,56.54,1.12,120,159,135,15,2.51,2.59,2.66,2,0.1
89.71,63.03,57.36,53.42,2.51,120,159,135,15,0.27,0.34,0.42,5,0.0
87.41,61.75,57.68,58.38,1.51,120,159,135,15,1.32,1.46,1.61,8,0.1
88.14,62.84,61.24,54.37,1.0,120,159,135,15,0.19,0.19,0.19,7,0.0
87.89,55.52,59.96,53.54,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
88.26,55.33,59.07,48.49,1.4,120,159,135,15,1.93,2.1,2.27,4,4.69
88.01,55.71,61.88,54.57,3.01,120,159,135,15,0.15,0.19,0.24,5,0.0
87.65,55.77,60.98,54.37,1.04,120,159,135,15,2.27,2.3,2.32,6,3.81
89.71,62.52,56.98,55.39,3.01,120,159,135,15,0.15,0.19,0.24,1,0.0
88.52,56.28,54.5,53.61,1.14,120,159,135,15,2.93,3.03,3.12,4,8.3
89.03,62.64,58.25,52.97,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
87.89,54.82,61.3,54.57,3.01,120,159,135,15,0.15,0.19,0.24,5,0.0
87.89,64.9,56.98,57.42,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
87.89,61.81,58.57,56.22,1.22,120,159,135,15,1.44,1.51,1.59,8,0.0
89.57,55.9,59.77,58.38,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
89.3,63.87,58.76,46.7,1.03,120,159,135,15,3.05,3.08,3.1,4,9.96
87.89,62.71,58.38,54.95,1.27,120,159,135,15,1.56,1.66,1.76,6,1.46
89.44,54.76,56.6,52.9,1.0,120,159,135,15,1.07,1.07,1.07,8,0.0
90.28,62.2,58.57,47.9,1.23,120,159,135,15,2.27,2.39,2.51,6,1.95
89.03,56.09,50.58,52.33,1.26,120,159,135,15,2.49,2.64,2.78,0,0.2
88.77,63.67,56.41,43.44,1.0,120,159,135,15,0.19,0.19,0.19,5,0.0
89.44,61.56,56.6,54.76,1.09,120,159,135,15,2.39,2.44,2.49,4,7.62
89.03,62.26,50.84,53.61,1.04,120,159,135,15,2.47,2.49,2.51,4,7.62
88.64,63.29,57.17,54.57,2.0,120,159,135,15,0.12,0.15,0.17,1,0.0
88.01,54.18,57.36,52.39,1.61,120,159,135,15,1.12,1.27,1.42,10,0.29
89.71,56.47,59.01,54.63,1.33,120,159,135,15,0.32,0.34,0.37,5,0.0
90.58,63.67,57.17,53.99,1.05,120,159,135,15,2.17,2.2,2.22,6,1.95
88.14,62.45,56.66,55.52,0.0,120,159,135,15,0.0,0.0,0.0,7,0.0
86.27,63.61,51.1,52.46,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
88.77,63.09,59.77,53.8,1.23,120,159,135,15,2.27,2.39,2.51,6,2.83
89.44,63.87,56.16,53.29,1.0,120,159,135,15,3.52,3.52,3.52,4,8.98
90.43,61.17,55.97,54.69,1.6,120,159,135,15,0.56,0.64,0.71,5,0.0
88.77,61.36,56.16,52.52,2.01,120,159,135,15,0.37,0.44,0.51,5,0.0
88.39,56.47,57.49,53.8,0.0,120,159,135,15,0.0,0.0,0.0,9,0.0
89.57,63.42,56.73,55.39,1.14,120,159,135,15,3.03,3.12,3.22,4,5.57
87.89,62.64,56.16,55.58,1.05,120,159,135,15,1.88,1.9,1.93,6,3.32
88.39,62.77,57.17,54.88,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
88.14,54.25,59.9,46.77,2.0,120,159,135,15,0.12,0.15,0.17,3,0.0
90.88,61.05,50.0,53.74,2.0,120,159,135,15,0.12,0.15,0.17,7,0.0
88.14,63.93,55.08,55.97,1.28,120,159,135,15,2.3,2.44,2.59,6,2.05
88.26,62.45,55.52,55.33,1.0,120,159,135,15,0.29,0.29,0.29,3,0.0
89.71,54.31,56.35,55.08,1.19,120,159,135,15,2.76,2.88,3.0,2,0.1
88.9,56.85,55.58,53.93,1.5,120,159,135,15,0.22,0.24,0.27,7,0.0
87.53,53.42,58.57,54.5,1.23,120,159,135,15,1.86,1.95,2.05,6,1.37
88.9,64.25,56.79,53.16,1.37,120,159,135,15,1.17,1.27,1.37,8,0.2
88.77,61.05,55.71,55.39,2.0,120,159,135,15,0.24,0.29,0.34,3,0.0
88.64,57.3,55.84,55.77,1.5,120,159,135,15,0.22,0.24,0.27,5,0.0
88.14,62.39,58.19,44.47,1.0,120,159,135,15,0.29,0.29,0.29,7,0.0
88.26,54.25,59.65,55.77,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
87.29,64.77,61.17,56.73,1.16,120,159,135,15,2.54,2.64,2.73,2,0.1
87.41,56.35,61.17,53.61,1.17,120,159,135,15,3.15,3.27,3.39,4,6.25
89.44,55.01,60.54,41.48,1.54,120,159,135,15,2.32,2.59,2.86,6,3.22
87.65,56.03,56.73,54.5,5.02,120,159,135,15,0.19,0.29,0.39,5,0.0
87.77,64.06,58.69,53.8,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
88.9,55.97,58.0,56.98,1.19,120,159,135,15,2.76,2.88,3.0,4,9.96
89.3,63.16,57.62,55.46,1.33,120,159,135,15,0.32,0.34,0.37,5,0.0
89.85,55.08,56.85,52.78,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
87.89,63.74,56.6,51.3,1.5,120,159,135,15,0.22,0.24,0.27,5,0.0
89.17,63.09,56.35,55.9,1.05,120,159,135,15,2.17,2.2,2.22,6,0.78
89.57,54.18,59.26,49.93,1.43,120,159,135,15,2.59,2.83,3.08,4,5.76
88.9,62.58,58.19,54.37,0.0,120,159,135,15,0.0,0.0,0.0,6,0.0
87.53,62.58,57.36,52.97,2.0,120,159,135,15,0.12,0.15,0.17,7,0.0
88.01,62.0,52.13,56.66,3.01,120,159,135,15,0.15,0.19,0.24,7,0.0
89.03,55.14,59.33,52.52,0.0,120,159,135,15,0.0,0.0,0.0,5,0.0
88.77,54.82,59.65,58.76,0.0,120,159,135,15,0.0,0.0,0.0,6,0.0
88.64,62.64,56.92,47.44,3.01,120,159,135,15,0.15,0.19,0.24,7,0.0
87.77,54.18,61.11,55.58,1.0,120,159,135,15,0.29,0.29,0.29,3,0.0
87.89,63.67,58.5,53.54,0.0,120,159,135,15,0.0,0.0,0.0,6,0.0
90.0,54.5,60.03,52.46,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
88.26,62.64,57.93,53.67,1.0,120,159,135,15,0.29,0.29,0.29,7,0.0
88.01,62.71,60.66,53.16,1.0,120,159,135,15,0.39,0.39,0.39,3,0.0
89.44,55.9,56.6,54.06,2.0,120,159,135,15,0.24,0.29,0.34,5,0.0
90.73,65.03,57.17,56.03,1.28,120,159,135,15,1.15,1.22,1.29,8,0.39
89.71,56.41,60.47,54.25,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
87.53,63.42,60.92,55.14,1.0,120,159,135,15,0.19,0.19,0.19,5,0.0
89.03,56.28,60.85,57.68,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
87.18,62.13,60.47,55.9,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
88.26,63.09,58.38,55.58,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
87.53,57.04,51.49,55.01,0.0,120,159,135,15,0.0,0.0,0.0,3,0.0
89.03,55.71,50.71,57.36,1.16,120,159,135,15,2.64,2.73,2.83,2,0.39
88.77,55.65,60.79,43.85,2.0,120,159,135,15,0.12,0.15,0.17,3,0.0
88.26,62.97,59.39,43.09,0.0,120,159,135,15,0.0,0.0,0.0,3,0.0
88.01,63.74,44.88,45.09,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
88.14,62.97,59.33,53.61,3.01,120,159,135,15,0.15,0.19,0.24,3,0.0
88.39,63.67,59.71,57.55,3.01,120,159,135,15,0.15,0.19,0.24,1,0.0
87.18,62.64,56.09,59.46,1.5,120,159,135,15,0.22,0.24,0.27,7,0.0
88.39,55.9,57.04,54.25,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
89.03,64.06,44.95,42.6,1.5,120,159,135,15,0.22,0.24,0.27,5,0.0
89.71,64.58,59.07,55.46,1.0,120,159,135,15,0.19,0.19,0.19,5,0.0
89.85,55.71,60.35,47.37,1.0,120,159,135,15,0.29,0.29,0.29,3,0.0
88.64,64.58,60.79,54.37,1.76,120,159,135,15,0.46,0.54,0.61,3,0.0
88.26,55.71,59.46,56.47,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
87.41,53.16,44.81,57.17,1.0,120,159,135,15,0.1,0.1,0.1,1,0.0
89.03,55.97,55.65,53.16,0.0,120,159,135,15,0.0,0.0,0.0,2,0.0
89.85,55.84,57.68,52.07,1.0,120,159,135,15,0.1,0.1,0.1,9,0.0
89.03,53.23,54.57,55.27,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
88.01,65.03,58.57,51.04,2.01,120,159,135,15,0.37,0.44,0.51,3,0.0
88.01,62.52,57.87,55.39,1.0,120,159,135,15,0.1,0.1,0.1,7,0.0
88.14,62.64,48.89,55.33,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
89.3,62.9,59.07,54.95,2.0,120,159,135,15,0.12,0.15,0.17,7,0.0
88.77,61.81,54.25,51.94,0.0,120,159,135,15,0.0,0.0,0.0,2,0.0
87.65,55.39,60.98,57.55,1.0,120,159,135,15,0.1,0.1,0.1,6,0.0
88.14,61.17,59.58,55.58,1.0,120,159,135,15,0.19,0.19,0.19,7,0.0
88.14,55.9,60.41,52.52,2.0,120,159,135,15,0.12,0.15,0.17,3,0.0
89.44,63.67,56.66,56.35,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
88.39,62.9,60.54,58.88,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
88.9,53.86,59.33,54.06,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
88.26,63.48,58.38,56.6,2.0,120,159,135,15,0.12,0.15,0.17,3,0.0
89.71,54.31,58.69,54.88,4.01,120,159,135,15,0.17,0.24,0.32,5,0.0
90.58,56.09,58.69,55.97,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
87.53,64.19,61.05,53.8,1.0,120,159,135,15,0.1,0.1,0.1,4,0.0
88.26,63.67,58.19,52.26,1.67,120,159,135,15,0.34,0.39,0.44,1,0.0
89.03,63.22,58.0,42.81,1.0,120,159,135,15,0.19,0.19,0.19,5,0.0
88.01,62.26,57.68,54.57,2.0,120,159,135,15,0.12,0.15,0.17,7,0.0
90.14,62.52,59.65,55.77,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
90.58,55.65,50.33,56.66,1.0,120,159,135,15,0.1,0.1,0.1,1,0.0
89.71,62.97,56.85,56.28,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
88.77,54.5,59.58,55.27,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
90.28,62.32,59.77,54.88,1.0,120,159,135,15,0.19,0.19,0.19,7,0.0
88.14,62.97,52.07,41.97,4.01,120,159,135,15,0.17,0.24,0.32,5,0.0
89.3,63.29,60.54,54.76,2.0,120,159,135,15,0.24,0.29,0.34,7,0.0
89.57,56.41,58.82,55.52,1.0,120,159,135,15,0.19,0.19,0.19,5,0.0
88.77,63.48,44.2,56.85,0.0,120,159,135,15,0.0,0.0,0.0,5,0.0
89.17,61.81,56.16,45.56,1.0,120,159,135,15,0.39,0.39,0.39,1,0.0
88.26,54.57,56.66,47.7,1.0,120,159,135,15,0.1,0.1,0.1,9,0.0
88.64,55.2,58.0,53.03,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
89.85,55.84,46.64,48.49,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
89.44,62.2,60.22,53.29,1.0,120,159,135,15,0.19,0.19,0.19,5,0.0
88.14,55.58,60.03,53.86,1.0,120,159,135,15,0.1,0.1,0.1,7,0.0
88.52,56.22,59.65,52.65,1.0,120,159,135,15,0.19,0.19,0.19,3,0.0
88.77,64.13,56.73,55.71,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
90.43,54.95,50.52,53.74,1.0,120,159,135,15,0.19,0.19,0.19,7,0.0
90.73,55.77,59.39,53.74,2.0,120,159,135,15,0.24,0.29,0.34,3,0.0
87.53,55.46,57.3,52.33,0.0,120,159,135,15,0.0,0.0,0.0,6,0.0
88.14,56.22,57.81,57.42,1.0,120,159,135,15,0.19,0.19,0.19,3,0.0
89.85,63.87,60.28,54.31,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
90.14,54.18,60.22,52.39,1.0,120,159,135,15,0.19,0.19,0.19,7,0.0
89.3,52.9,59.14,55.2,1.0,120,159,135,15,0.1,0.1,0.1,4,0.0
88.26,63.22,45.76,57.23,1.0,120,159,135,15,0.1,0.1,0.1,7,0.0
91.36,63.67,59.71,43.23,4.01,120,159,135,15,0.17,0.24,0.32,5,0.0
89.57,62.84,61.49,55.65,0.0,120,159,135,15,0.0,0.0,0.0,6,0.0
88.9,56.16,61.17,43.51,1.0,120,159,135,15,0.19,0.19,0.19,9,0.0
89.71,57.3,57.49,52.97,2.0,120,159,135,15,0.12,0.15,0.17,3,0.0
89.17,63.29,56.54,56.41,1.0,120,159,135,15,0.19,0.19,0.19,7,0.0
88.64,55.39,56.35,53.42,1.0,120,159,135,15,0.1,0.1,0.1,1,0.0
89.3,56.41,60.41,53.48,0.0,120,159,135,15,0.0,0.0,0.0,7,0.0
89.3,56.03,45.49,55.2,1.0,120,159,135,15,0.19,0.19,0.19,3,0.0
90.28,62.71,58.38,52.52,1.0,120,159,135,15,0.1,0.1,0.1,4,0.0
86.83,52.84,60.6,54.25,2.0,120,159,135,15,0.12,0.15,0.17,3,0.0
88.26,55.52,57.55,52.01,1.0,120,159,135,15,0.1,0.1,0.1,7,0.0
89.17,62.64,56.09,54.63,2.51,120,159,135,15,0.27,0.34,0.42,5,0.0
89.57,63.67,58.19,52.71,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
89.71,55.39,59.14,55.01,1.0,120,159,135,15,0.1,0.1,0.1,9,0.0
88.77,54.25,59.2,53.86,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
88.52,64.0,59.58,57.36,1.0,120,159,135,15,0.29,0.29,0.29,5,0.0
87.65,61.68,58.25,53.35,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
88.39,62.0,60.35,45.09,1.5,120,159,135,15,0.22,0.24,0.27,9,0.0
88.01,55.01,55.46,53.86,1.0,120,159,135,15,0.19,0.19,0.19,5,0.0
88.9,55.58,57.17,54.37,0.0,120,159,135,15,0.0,0.0,0.0,7,0.0
89.03,63.42,55.77,52.39,3.36,120,159,135,15,0.46,0.64,0.81,3,0.0
88.9,62.58,56.35,53.8,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
90.14,63.29,44.06,53.16,1.0,120,159,135,15,0.1,0.1,0.1,3,0.0
89.17,56.41,60.22,43.23,0.0,120,159,135,15,0.0,0.0,0.0,4,0.0
88.39,64.97,60.22,45.15,0.0,120,159,135,15,0.0,0.0,0.0,3,0.0
87.65,55.52,59.71,55.39,1.0,120,159,135,15,0.1,0.1,0.1,7,0.0
88.52,56.66,56.47,55.58,0.0,120,159,135,15,0.0,0.0,0.0,2,0.0
90.0,55.39,52.13,55.65,0.0,120,159,135,15,0.0,0.0,0.0,6,0.0
88.01,55.46,56.35,52.26,2.0,120,159,135,15,0.12,0.15,0.17,5,0.0
88.77,62.77,59.9,55.46,0.0,120,159,135,15,0.0,0.0,0.0,6,0.0
88.01,56.41,45.15,53.48,1.0,120,159,135,15,0.1,0.1,0.1,5,0.0
73.82,23.5,38.42,33.09,1.6,188,75,139,9,8.08,9.03,9.98,2,14.16
72.18,26.02,32.26,33.01,1.38,188,75,139,9,6.79,7.32,7.86,3,5.76
71.06,25.82,34.16,32.0,1.11,188,75,139,9,5.71,5.86,6.01,1,1.37
73.1,27.97,38.94,31.83,1.11,188,75,139,9,4.81,4.93,5.05,2,4.49
64.13,24.79,39.6,38.42,1.77,188,75,139,9,2.66,3.08,3.49,2,0.0
66.14,28.16,37.59,31.57,1.23,188,75,139,9,4.83,5.08,5.32,1,0.0
70.99,26.82,38.35,34.56,1.02,188,75,139,9,13.94,14.01,14.09,2,30.08
64.19,21.92,37.29,32.0,1.14,188,75,139,9,4.54,4.69,4.83,3,1.07
70.85,26.22,32.59,30.97,1.16,188,75,139,9,9.81,10.16,10.5,3,14.94
68.06,24.26,34.72,31.83,1.08,188,75,139,9,4.98,5.08,5.18,3,2.05
64.58,29.64,40.83,31.32,1.1,188,75,139,9,4.2,4.3,4.4,1,2.54
71.68,28.54,38.5,34.8,1.1,188,75,139,9,7.89,8.06,8.23,2,16.6
71.47,22.95,37.37,32.0,1.09,188,75,139,9,3.3,3.37,3.44,1,1.27
71.89,27.97,33.34,31.23,1.18,188,75,139,9,5.3,5.52,5.74,2,4.1
71.2,26.62,37.22,35.12,1.25,188,75,139,9,7.13,7.52,7.91,4,1.27
73.17,28.63,33.09,33.26,1.26,188,75,139,9,3.32,3.52,3.71,0,0.29
59.33,24.79,26.92,27.01,1.19,33,39,52,9,6.93,7.23,7.52,2,6.54
60.22,25.21,25.41,28.16,1.13,33,39,52,9,5.74,5.91,6.08,2,1.56
60.54,23.61,27.78,27.97,1.09,33,39,52,9,8.08,8.25,8.42,4,10.64
58.57,24.26,26.12,27.69,1.12,33,39,52,9,6.32,6.49,6.66,3,10.74
59.39,25.1,26.52,26.42,1.14,33,39,52,9,7.96,8.2,8.45,0,11.43
57.87,24.05,25.82,27.78,1.22,33,39,52,9,4.52,4.74,4.96,3,0.29
59.9,24.9,25.0,27.69,1.08,33,39,52,9,5.27,5.37,5.47,2,4.0
59.33,25.82,29.82,28.72,1.22,33,39,52,9,7.5,7.86,8.23,1,13.48
59.26,23.72,27.31,26.02,1.33,33,39,52,9,4.0,4.3,4.59,2,0.2
59.2,23.72,26.52,29.55,1.15,33,39,52,9,7.47,7.72,7.96,1,11.04
59.52,26.12,26.62,31.57,1.34,33,39,52,9,4.64,4.98,5.32,3,3.61
60.15,24.58,24.69,27.97,1.16,33,39,52,9,6.27,6.49,6.71,1,4.98
58.69,24.15,26.82,28.82,1.5,33,39,52,9,4.91,5.42,5.93,2,8.89
60.79,25.0,25.92,29.28,1.05,33,39,52,9,4.25,4.3,4.35,2,2.25
59.39,23.39,23.94,29.28,1.42,33,39,52,9,6.64,7.23,7.81,3,10.35
61.68,24.37,24.15,27.21,1.41,33,39,52,9,3.54,3.86,4.18,1,0.0
25.62,27.4,28.07,26.62,0.0,3,4,8,10,0.0,0.0,0.0,2,0.0
26.62,28.91,26.82,25.82,1.16,3,4,8,10,42.04,42.97,43.9,0,51.37
25.1,27.4,26.12,27.31,1.13,3,4,8,10,1.61,1.66,1.71,1,0.0
27.31,27.01,25.21,27.31,1.0,3,4,8,10,2.15,2.15,2.15,4,0.0
25.92,27.21,26.22,26.52,1.1,3,4,8,10,40.5,41.06,41.63,5,48.63
25.31,27.59,26.52,26.32,1.22,3,4,8,10,0.93,0.98,1.03,1,0.0
25.0,26.62,27.11,25.92,1.23,3,4,8,10,2.27,2.39,2.51,1,0.0
27.78,26.52,25.92,26.72,1.89,3,4,8,10,0.95,1.12,1.29,4,0.0
25.1,26.72,27.4,25.62,2.62,3,4,8,10,0.68,0.88,1.07,1,0.0
27.59,26.82,27.01,27.88,1.0,3,4,8,10,0.1,0.1,0.1,2,0.0
26.12,26.22,25.1,27.11,3.28,3,4,8,10,0.61,0.83,1.05,4,0.0
26.12,26.22,26.12,25.52,1.0,3,4,8,10,0.29,0.29,0.29,2,0.0
